ts,role,host,load1,load5,load15,mem_available_kb,established,time_wait,syn_recv,listen,curl_count,haproxy_count,backend_count,haproxy_fd
2026-06-22T10:54:05+03:00,BACKEND,pqc-fedora-vm-backend,0.39,0.16,0.11,7467548,0,9267,0,8,0,0,1,0
2026-06-22T10:54:06+03:00,BACKEND,pqc-fedora-vm-backend,0.39,0.16,0.11,7472048,0,9267,0,8,0,0,1,0
2026-06-22T10:54:07+03:00,BACKEND,pqc-fedora-vm-backend,0.39,0.16,0.11,7480040,0,9267,0,8,0,0,1,0
2026-06-22T10:54:08+03:00,BACKEND,pqc-fedora-vm-backend,0.36,0.16,0.11,7494676,0,9267,0,8,0,0,1,0
2026-06-22T10:54:09+03:00,BACKEND,pqc-fedora-vm-backend,0.36,0.16,0.11,7498572,0,9266,0,8,0,0,1,0
2026-06-22T10:54:11+03:00,BACKEND,pqc-fedora-vm-backend,0.36,0.16,0.11,7500260,0,9266,0,8,0,0,1,0
2026-06-22T10:54:12+03:00,BACKEND,pqc-fedora-vm-backend,0.36,0.16,0.11,7502384,0,9265,0,8,0,0,1,0
2026-06-22T10:54:13+03:00,BACKEND,pqc-fedora-vm-backend,0.36,0.16,0.11,7504760,0,9265,0,8,0,0,1,0
2026-06-22T10:54:14+03:00,BACKEND,pqc-fedora-vm-backend,0.49,0.19,0.12,7505204,0,9265,0,8,0,0,1,0
2026-06-22T10:54:15+03:00,BACKEND,pqc-fedora-vm-backend,0.49,0.19,0.12,7504920,0,9265,0,8,0,0,1,0
2026-06-22T10:54:16+03:00,BACKEND,pqc-fedora-vm-backend,0.49,0.19,0.12,7505176,0,9265,0,8,0,0,1,0
2026-06-22T10:54:17+03:00,BACKEND,pqc-fedora-vm-backend,0.49,0.19,0.12,7504660,0,9265,0,8,0,0,1,0
2026-06-22T10:54:18+03:00,BACKEND,pqc-fedora-vm-backend,0.45,0.19,0.12,7505440,0,9265,0,8,0,0,1,0
2026-06-22T10:54:19+03:00,BACKEND,pqc-fedora-vm-backend,0.45,0.19,0.12,7506364,0,9265,0,8,0,0,1,0
2026-06-22T10:54:20+03:00,BACKEND,pqc-fedora-vm-backend,0.45,0.19,0.12,7506304,0,9264,0,8,0,0,1,0
2026-06-22T10:54:21+03:00,BACKEND,pqc-fedora-vm-backend,0.45,0.19,0.12,7506116,0,9264,0,8,0,0,1,0
2026-06-22T10:54:22+03:00,BACKEND,pqc-fedora-vm-backend,0.45,0.19,0.12,7505876,0,9263,0,8,0,0,1,0
2026-06-22T10:54:23+03:00,BACKEND,pqc-fedora-vm-backend,0.42,0.18,0.12,7506648,0,9263,0,8,0,0,1,0
2026-06-22T10:54:24+03:00,BACKEND,pqc-fedora-vm-backend,0.42,0.18,0.12,7506456,0,9263,0,8,0,0,1,0
2026-06-22T10:54:25+03:00,BACKEND,pqc-fedora-vm-backend,0.42,0.18,0.12,7507148,0,9263,0,8,0,0,1,0
