ts,role,host,load1,load5,load15,mem_available_kb,established,time_wait,syn_recv,listen,curl_count,haproxy_count,backend_count,haproxy_fd
2026-06-22T10:54:04+03:00,GATEWAY,pqc-fedora-vm-baseline,0.41,0.15,0.11,15589996,0,299,0,8,0,1,0,30
2026-06-22T10:54:05+03:00,GATEWAY,pqc-fedora-vm-baseline,0.38,0.14,0.11,15589720,0,299,0,8,0,1,0,30
2026-06-22T10:54:07+03:00,GATEWAY,pqc-fedora-vm-baseline,0.38,0.14,0.11,15590152,0,299,0,8,0,1,0,30
2026-06-22T10:54:08+03:00,GATEWAY,pqc-fedora-vm-baseline,0.38,0.14,0.11,15589192,0,299,0,8,0,1,0,30
2026-06-22T10:54:09+03:00,GATEWAY,pqc-fedora-vm-baseline,0.38,0.14,0.11,15589708,0,299,0,8,0,1,0,30
2026-06-22T10:54:10+03:00,GATEWAY,pqc-fedora-vm-baseline,0.35,0.14,0.10,15590096,0,299,0,8,0,1,0,30
2026-06-22T10:54:11+03:00,GATEWAY,pqc-fedora-vm-baseline,0.35,0.14,0.10,15589824,0,299,0,8,0,1,0,30
2026-06-22T10:54:12+03:00,GATEWAY,pqc-fedora-vm-baseline,0.35,0.14,0.10,15590424,0,299,0,8,0,1,0,30
2026-06-22T10:54:13+03:00,GATEWAY,pqc-fedora-vm-baseline,0.35,0.14,0.10,15589844,0,299,0,8,0,1,0,30
2026-06-22T10:54:14+03:00,GATEWAY,pqc-fedora-vm-baseline,0.35,0.14,0.10,15589876,0,299,0,8,0,1,0,30
2026-06-22T10:54:15+03:00,GATEWAY,pqc-fedora-vm-baseline,0.32,0.14,0.10,15589120,0,299,0,8,0,1,0,30
2026-06-22T10:54:16+03:00,GATEWAY,pqc-fedora-vm-baseline,0.32,0.14,0.10,15589196,0,299,0,8,0,1,0,30
2026-06-22T10:54:17+03:00,GATEWAY,pqc-fedora-vm-baseline,0.32,0.14,0.10,15588952,0,299,0,8,0,1,0,30
2026-06-22T10:54:18+03:00,GATEWAY,pqc-fedora-vm-baseline,0.32,0.14,0.10,15588172,0,299,0,8,0,1,0,30
2026-06-22T10:54:19+03:00,GATEWAY,pqc-fedora-vm-baseline,0.32,0.14,0.10,15587672,0,299,0,8,0,1,0,30
2026-06-22T10:54:20+03:00,GATEWAY,pqc-fedora-vm-baseline,0.29,0.14,0.10,15586720,0,299,0,8,0,1,0,30
2026-06-22T10:54:21+03:00,GATEWAY,pqc-fedora-vm-baseline,0.29,0.14,0.10,15587032,0,299,0,8,0,1,0,30
2026-06-22T10:54:22+03:00,GATEWAY,pqc-fedora-vm-baseline,0.29,0.14,0.10,15587324,0,299,0,8,0,1,0,30
2026-06-22T10:54:23+03:00,GATEWAY,pqc-fedora-vm-baseline,0.29,0.14,0.10,15587536,0,299,0,8,0,1,0,30
2026-06-22T10:54:24+03:00,GATEWAY,pqc-fedora-vm-baseline,0.29,0.14,0.10,15587320,0,299,0,8,0,1,0,30
