profile,concurrency,delay_ms,worker,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519MLKEM768,32,0,11,21,200,0.003209,0.009236,0.011438,0.011470
X25519MLKEM768,32,0,11,22,200,0.001309,0.004353,0.009024,0.009038
X25519MLKEM768,32,0,11,23,200,0.001128,0.006072,0.007995,0.008010
X25519MLKEM768,32,0,11,24,200,0.000108,0.008399,0.013368,0.013382
X25519MLKEM768,32,0,11,25,200,0.002700,0.006013,0.007830,0.007868
X25519MLKEM768,32,0,11,26,200,0.000728,0.005536,0.007530,0.007544
X25519MLKEM768,32,0,11,27,200,0.005309,0.008834,0.015907,0.015922
X25519MLKEM768,32,0,11,28,200,0.003924,0.006250,0.009851,0.009866
X25519MLKEM768,32,0,11,29,200,0.016902,0.021621,0.022191,0.022216
X25519MLKEM768,32,0,11,30,200,0.000571,0.005648,0.009321,0.009335
X25519MLKEM768,32,0,11,31,200,0.014311,0.017890,0.021732,0.021747
X25519MLKEM768,32,0,11,32,200,0.016464,0.018894,0.022351,0.022365
X25519MLKEM768,32,0,11,33,200,0.006485,0.009286,0.012703,0.012722
X25519MLKEM768,32,0,11,34,200,0.002154,0.009540,0.017633,0.017646
X25519MLKEM768,32,0,11,35,200,0.003489,0.005533,0.006535,0.006548
X25519MLKEM768,32,0,11,36,200,0.002831,0.010459,0.012963,0.012977
X25519MLKEM768,32,0,11,37,200,0.016680,0.023499,0.028616,0.028630
X25519MLKEM768,32,0,11,38,200,0.006352,0.013052,0.015582,0.015597
X25519MLKEM768,32,0,11,39,200,0.005729,0.012539,0.016116,0.016130
X25519MLKEM768,32,0,11,40,200,0.002367,0.007977,0.010630,0.010646
X25519MLKEM768,32,0,11,41,200,0.000956,0.003939,0.008289,0.008304
X25519MLKEM768,32,0,11,42,200,0.004388,0.011313,0.012422,0.012437
X25519MLKEM768,32,0,11,43,200,0.007631,0.012522,0.014631,0.014647
X25519MLKEM768,32,0,11,44,200,0.017995,0.020664,0.025471,0.025487
X25519MLKEM768,32,0,11,45,200,0.002018,0.008539,0.014930,0.014961
X25519MLKEM768,32,0,11,46,200,0.001200,0.010089,0.012168,0.012183
X25519MLKEM768,32,0,11,47,200,0.004931,0.009391,0.013750,0.013765
X25519MLKEM768,32,0,11,48,200,0.002869,0.008312,0.011965,0.012003
X25519MLKEM768,32,0,11,49,200,0.000654,0.004323,0.008965,0.008978
X25519MLKEM768,32,0,11,50,200,0.000490,0.005133,0.006042,0.006054
X25519MLKEM768,32,0,12,1,200,0.004122,0.010073,0.013281,0.013299
X25519MLKEM768,32,0,12,2,200,0.005831,0.014942,0.018876,0.018896
X25519MLKEM768,32,0,12,3,200,0.002882,0.017841,0.019192,0.019215
X25519MLKEM768,32,0,12,4,200,0.001241,0.006080,0.008346,0.008360
X25519MLKEM768,32,0,12,5,200,0.000872,0.009794,0.013265,0.013286
X25519MLKEM768,32,0,12,6,200,0.004647,0.014207,0.015252,0.015268
X25519MLKEM768,32,0,12,7,200,0.004007,0.007581,0.012097,0.012110
X25519MLKEM768,32,0,12,8,200,0.001040,0.010478,0.016981,0.016995
X25519MLKEM768,32,0,12,9,200,0.000115,0.009820,0.011731,0.011744
X25519MLKEM768,32,0,12,10,200,0.018233,0.024496,0.029256,0.029272
X25519MLKEM768,32,0,12,11,200,0.001887,0.010150,0.014840,0.014859
X25519MLKEM768,32,0,12,12,200,0.015399,0.027209,0.032561,0.032576
X25519MLKEM768,32,0,12,13,200,0.000626,0.005525,0.009924,0.009942
X25519MLKEM768,32,0,12,14,200,0.005602,0.012005,0.015251,0.015266
X25519MLKEM768,32,0,12,15,200,0.004187,0.012133,0.016107,0.016121
X25519MLKEM768,32,0,12,16,200,0.018245,0.025468,0.027697,0.027710
X25519MLKEM768,32,0,12,17,200,0.014680,0.018609,0.022468,0.022482
X25519MLKEM768,32,0,12,18,200,0.016971,0.025569,0.027316,0.027330
X25519MLKEM768,32,0,12,19,200,0.004479,0.009816,0.014312,0.014326
X25519MLKEM768,32,0,12,20,200,0.014624,0.017030,0.020502,0.020516
X25519MLKEM768,32,0,12,21,200,0.018882,0.027259,0.027849,0.027863
X25519MLKEM768,32,0,12,22,200,0.013486,0.017720,0.024124,0.024139
X25519MLKEM768,32,0,12,23,200,0.001517,0.005214,0.007675,0.007689
X25519MLKEM768,32,0,12,24,200,0.000480,0.003634,0.006720,0.006734
X25519MLKEM768,32,0,12,25,200,0.016331,0.019534,0.022948,0.022963
X25519MLKEM768,32,0,12,26,200,0.011431,0.018281,0.023192,0.023210
X25519MLKEM768,32,0,12,27,200,0.002385,0.006857,0.010210,0.010222
X25519MLKEM768,32,0,12,28,200,0.019365,0.027621,0.028836,0.028850
X25519MLKEM768,32,0,12,29,200,0.019984,0.028062,0.032734,0.032750
X25519MLKEM768,32,0,12,30,200,0.000155,0.003394,0.006315,0.006328
X25519MLKEM768,32,0,12,31,200,0.005182,0.011831,0.021838,0.021853
X25519MLKEM768,32,0,12,32,200,0.002815,0.011598,0.012668,0.012682
X25519MLKEM768,32,0,12,33,200,0.003452,0.010506,0.011676,0.011690
X25519MLKEM768,32,0,12,34,200,0.003318,0.005869,0.010741,0.010755
X25519MLKEM768,32,0,12,35,200,0.026029,0.029759,0.032451,0.032465
X25519MLKEM768,32,0,12,36,200,0.001066,0.004339,0.005506,0.005521
X25519MLKEM768,32,0,12,37,200,0.000509,0.010045,0.020431,0.020446
X25519MLKEM768,32,0,12,38,200,0.002937,0.011045,0.022466,0.022480
X25519MLKEM768,32,0,12,39,200,0.019716,0.028196,0.032747,0.032760
X25519MLKEM768,32,0,12,40,200,0.004286,0.011310,0.017011,0.017025
X25519MLKEM768,32,0,12,41,200,0.017397,0.023181,0.026618,0.026632
X25519MLKEM768,32,0,12,42,200,0.001929,0.006637,0.008818,0.008832
X25519MLKEM768,32,0,12,43,200,0.017183,0.022117,0.025436,0.025451
X25519MLKEM768,32,0,12,44,200,0.002655,0.024853,0.026659,0.026673
X25519MLKEM768,32,0,12,45,200,0.004044,0.009055,0.014224,0.014238
X25519MLKEM768,32,0,12,46,200,0.002111,0.006336,0.010537,0.010553
X25519MLKEM768,32,0,12,47,200,0.006594,0.018095,0.018897,0.018911
X25519MLKEM768,32,0,12,48,200,0.002262,0.009314,0.016328,0.016340
X25519MLKEM768,32,0,12,49,200,0.001278,0.003728,0.008248,0.008277
X25519MLKEM768,32,0,12,50,200,0.002404,0.010689,0.016826,0.016839
X25519MLKEM768,32,0,13,1,200,0.005205,0.017003,0.023379,0.023394
X25519MLKEM768,32,0,13,2,200,0.010606,0.023914,0.025809,0.025835
X25519MLKEM768,32,0,13,3,200,0.004062,0.026211,0.027080,0.027096
X25519MLKEM768,32,0,13,4,200,0.007145,0.012297,0.022954,0.022972
X25519MLKEM768,32,0,13,5,200,0.000901,0.004805,0.010229,0.010245
X25519MLKEM768,32,0,13,6,200,0.001622,0.015120,0.023792,0.023811
X25519MLKEM768,32,0,13,7,200,0.003368,0.006875,0.010483,0.010501
X25519MLKEM768,32,0,13,8,200,0.018731,0.024825,0.026095,0.026109
X25519MLKEM768,32,0,13,9,200,0.005905,0.014566,0.019571,0.019587
X25519MLKEM768,32,0,13,10,200,0.002909,0.013113,0.018134,0.018151
X25519MLKEM768,32,0,13,11,200,0.001802,0.010343,0.015872,0.015905
X25519MLKEM768,32,0,13,12,200,0.001051,0.007347,0.019173,0.019190
X25519MLKEM768,32,0,13,13,200,0.004337,0.011624,0.016296,0.016312
X25519MLKEM768,32,0,13,14,200,0.004793,0.014518,0.019843,0.019858
X25519MLKEM768,32,0,13,15,200,0.003973,0.010524,0.019648,0.019663
X25519MLKEM768,32,0,13,16,200,0.003454,0.009277,0.014408,0.014420
X25519MLKEM768,32,0,13,17,200,0.006195,0.014775,0.016691,0.016703
X25519MLKEM768,32,0,13,18,200,0.004123,0.008933,0.013769,0.013789
X25519MLKEM768,32,0,13,19,200,0.001963,0.004660,0.007972,0.007986
X25519MLKEM768,32,0,13,20,200,0.000918,0.008658,0.012134,0.012149
X25519MLKEM768,32,0,13,21,200,0.014104,0.017103,0.022456,0.022470
X25519MLKEM768,32,0,13,22,200,0.005446,0.014816,0.020307,0.020322
X25519MLKEM768,32,0,13,23,200,0.004898,0.009219,0.010037,0.010065
X25519MLKEM768,32,0,13,24,200,0.004447,0.011959,0.018744,0.018759
X25519MLKEM768,32,0,13,25,200,0.000796,0.008883,0.017350,0.017362
X25519MLKEM768,32,0,13,26,200,0.000523,0.005849,0.007375,0.007389
X25519MLKEM768,32,0,13,27,200,0.002713,0.009809,0.012713,0.012727
X25519MLKEM768,32,0,13,28,200,0.000989,0.008805,0.011732,0.011746
X25519MLKEM768,32,0,13,29,200,0.003361,0.015971,0.016780,0.016796
X25519MLKEM768,32,0,13,30,200,0.005305,0.007624,0.012948,0.012965
X25519MLKEM768,32,0,13,31,200,0.010211,0.018588,0.019470,0.019484
X25519MLKEM768,32,0,13,32,200,0.000994,0.008768,0.017018,0.017034
X25519MLKEM768,32,0,13,33,200,0.000281,0.007756,0.012138,0.015149
X25519MLKEM768,32,0,13,34,200,0.000886,0.008741,0.019899,0.019913
X25519MLKEM768,32,0,13,35,200,0.009956,0.016769,0.018532,0.018545
X25519MLKEM768,32,0,13,36,200,0.001205,0.009865,0.019985,0.020000
X25519MLKEM768,32,0,13,37,200,0.001550,0.008533,0.013394,0.013409
X25519MLKEM768,32,0,13,38,200,0.005244,0.020651,0.023308,0.023328
X25519MLKEM768,32,0,13,39,200,0.006798,0.013317,0.014753,0.014767
X25519MLKEM768,32,0,13,40,200,0.004682,0.013158,0.014133,0.014147
X25519MLKEM768,32,0,13,41,200,0.004769,0.009307,0.013250,0.013273
X25519MLKEM768,32,0,13,42,200,0.002121,0.006664,0.011513,0.011529
X25519MLKEM768,32,0,13,43,200,0.001885,0.008374,0.015206,0.015222
X25519MLKEM768,32,0,13,44,200,0.004554,0.009525,0.013331,0.013348
X25519MLKEM768,32,0,13,45,200,0.003628,0.008122,0.012594,0.012610
X25519MLKEM768,32,0,13,46,200,0.005039,0.013736,0.020909,0.020923
X25519MLKEM768,32,0,13,47,200,0.002008,0.007112,0.011428,0.011441
X25519MLKEM768,32,0,13,48,200,0.017086,0.021646,0.024120,0.024139
X25519MLKEM768,32,0,13,49,200,0.000917,0.007399,0.008038,0.008051
X25519MLKEM768,32,0,13,50,200,0.000472,0.004036,0.006401,0.006416
X25519MLKEM768,32,0,14,1,200,0.002712,0.011633,0.013463,0.013480
X25519MLKEM768,32,0,14,2,200,0.003349,0.019990,0.022373,0.022397
X25519MLKEM768,32,0,14,3,200,0.004554,0.013023,0.024042,0.024063
X25519MLKEM768,32,0,14,4,200,0.000918,0.006937,0.011898,0.011921
X25519MLKEM768,32,0,14,5,200,0.002160,0.004410,0.009649,0.009666
X25519MLKEM768,32,0,14,6,200,0.001265,0.006215,0.010750,0.010774
X25519MLKEM768,32,0,14,7,200,0.000832,0.012804,0.015192,0.015225
X25519MLKEM768,32,0,14,8,200,0.001096,0.008351,0.011532,0.011547
X25519MLKEM768,32,0,14,9,200,0.000619,0.003680,0.007191,0.007208
X25519MLKEM768,32,0,14,10,200,0.019691,0.027671,0.031833,0.031848
X25519MLKEM768,32,0,14,11,200,0.001737,0.018330,0.021812,0.021827
X25519MLKEM768,32,0,14,12,200,0.000210,0.016373,0.023663,0.023679
X25519MLKEM768,32,0,14,13,200,0.003170,0.011289,0.017121,0.017136
X25519MLKEM768,32,0,14,14,200,0.003067,0.010343,0.021444,0.021474
X25519MLKEM768,32,0,14,15,200,0.001193,0.021482,0.022720,0.022735
X25519MLKEM768,32,0,14,16,200,0.001395,0.011429,0.019516,0.019532
X25519MLKEM768,32,0,14,17,200,0.006028,0.012278,0.013738,0.013781
X25519MLKEM768,32,0,14,18,200,0.005659,0.015619,0.017833,0.017848
X25519MLKEM768,32,0,14,19,200,0.003542,0.011817,0.021409,0.021424
X25519MLKEM768,32,0,14,20,200,0.016225,0.025473,0.032275,0.032288
X25519MLKEM768,32,0,14,21,200,0.006818,0.013199,0.015465,0.015479
X25519MLKEM768,32,0,14,22,200,0.000172,0.004238,0.009189,0.009203
X25519MLKEM768,32,0,14,23,200,0.000600,0.005636,0.010165,0.010182
X25519MLKEM768,32,0,14,24,200,0.001110,0.006293,0.009851,0.009868
X25519MLKEM768,32,0,14,25,200,0.018517,0.025113,0.029492,0.029505
X25519MLKEM768,32,0,14,26,200,0.003083,0.012660,0.014469,0.014481
X25519MLKEM768,32,0,14,27,200,0.006438,0.009093,0.013263,0.013277
X25519MLKEM768,32,0,14,28,200,0.001519,0.009160,0.019947,0.019985
X25519MLKEM768,32,0,14,29,200,0.006958,0.012556,0.013915,0.013930
X25519MLKEM768,32,0,14,30,200,0.014629,0.018277,0.022430,0.022443
X25519MLKEM768,32,0,14,31,200,0.004854,0.008619,0.012931,0.012944
X25519MLKEM768,32,0,14,32,200,0.006792,0.011491,0.020223,0.020237
X25519MLKEM768,32,0,14,33,200,0.003229,0.008052,0.012817,0.012830
X25519MLKEM768,32,0,14,34,200,0.000572,0.004389,0.008473,0.008488
X25519MLKEM768,32,0,14,35,200,0.002203,0.013177,0.017072,0.017084
X25519MLKEM768,32,0,14,36,200,0.000092,0.004476,0.008871,0.008885
X25519MLKEM768,32,0,14,37,200,0.006392,0.011551,0.017582,0.017596
X25519MLKEM768,32,0,14,38,200,0.003206,0.007688,0.012240,0.012253
X25519MLKEM768,32,0,14,39,200,0.014998,0.020489,0.022180,0.022193
X25519MLKEM768,32,0,14,40,200,0.000125,0.012533,0.013440,0.013456
X25519MLKEM768,32,0,14,41,200,0.003374,0.008364,0.012393,0.012410
X25519MLKEM768,32,0,14,42,200,0.001421,0.007729,0.014439,0.014453
X25519MLKEM768,32,0,14,43,200,0.001817,0.010274,0.018386,0.018400
X25519MLKEM768,32,0,14,44,200,0.003504,0.007644,0.012511,0.012527
X25519MLKEM768,32,0,14,45,200,0.000503,0.006653,0.012388,0.012415
X25519MLKEM768,32,0,14,46,200,0.000094,0.006490,0.009283,0.009296
X25519MLKEM768,32,0,14,47,200,0.002583,0.009525,0.011232,0.011245
X25519MLKEM768,32,0,14,48,200,0.018451,0.025007,0.027442,0.027466
X25519MLKEM768,32,0,14,49,200,0.001221,0.008728,0.011121,0.011136
X25519MLKEM768,32,0,14,50,200,0.000927,0.003759,0.004398,0.004433
X25519MLKEM768,32,0,15,1,200,0.003060,0.014686,0.016101,0.016119
X25519MLKEM768,32,0,15,2,200,0.002263,0.021497,0.022579,0.022599
X25519MLKEM768,32,0,15,3,200,0.000353,0.009763,0.018939,0.018992
X25519MLKEM768,32,0,15,4,200,0.005922,0.018056,0.023865,0.023883
X25519MLKEM768,32,0,15,5,200,0.002464,0.010087,0.012231,0.012248
X25519MLKEM768,32,0,15,6,200,0.004380,0.016148,0.020295,0.020316
X25519MLKEM768,32,0,15,7,200,0.004884,0.010221,0.018095,0.018110
X25519MLKEM768,32,0,15,8,200,0.002275,0.005670,0.009837,0.009856
X25519MLKEM768,32,0,15,9,200,0.002234,0.009162,0.017324,0.017339
X25519MLKEM768,32,0,15,10,200,0.017211,0.022302,0.030372,0.030388
X25519MLKEM768,32,0,15,11,200,0.003009,0.007277,0.010652,0.010667
X25519MLKEM768,32,0,15,12,200,0.001239,0.006796,0.012292,0.012310
X25519MLKEM768,32,0,15,13,200,0.000749,0.013018,0.014223,0.014238
X25519MLKEM768,32,0,15,14,200,0.020054,0.026605,0.028692,0.028708
X25519MLKEM768,32,0,15,15,200,0.000103,0.006313,0.012366,0.012380
X25519MLKEM768,32,0,15,16,200,0.003444,0.011945,0.015063,0.015077
X25519MLKEM768,32,0,15,17,200,0.003619,0.008126,0.010642,0.010656
X25519MLKEM768,32,0,15,18,200,0.001913,0.008839,0.019457,0.019484
X25519MLKEM768,32,0,15,19,200,0.004129,0.018330,0.019432,0.019451
X25519MLKEM768,32,0,15,20,200,0.000506,0.006052,0.007874,0.007896
X25519MLKEM768,32,0,15,21,200,0.003916,0.007967,0.012130,0.012142
X25519MLKEM768,32,0,15,22,200,0.002473,0.004986,0.009042,0.009056
X25519MLKEM768,32,0,15,23,200,0.008648,0.013883,0.019019,0.019034
X25519MLKEM768,32,0,15,24,200,0.018476,0.022914,0.024007,0.024024
X25519MLKEM768,32,0,15,25,200,0.007602,0.014236,0.015133,0.015149
X25519MLKEM768,32,0,15,26,200,0.003426,0.013643,0.016296,0.016313
X25519MLKEM768,32,0,15,27,200,0.000508,0.005813,0.011033,0.011047
X25519MLKEM768,32,0,15,28,200,0.001946,0.009757,0.014191,0.014205
X25519MLKEM768,32,0,15,29,200,0.003237,0.020576,0.023743,0.023758
X25519MLKEM768,32,0,15,30,200,0.005815,0.008429,0.010833,0.010848
X25519MLKEM768,32,0,15,31,200,0.016942,0.020922,0.024880,0.024897
X25519MLKEM768,32,0,15,32,200,0.003598,0.007800,0.012035,0.012048
X25519MLKEM768,32,0,15,33,200,0.014612,0.020272,0.023282,0.023296
X25519MLKEM768,32,0,15,34,200,0.007754,0.015076,0.017270,0.017287
X25519MLKEM768,32,0,15,35,200,0.003153,0.008909,0.012634,0.012646
X25519MLKEM768,32,0,15,36,200,0.003242,0.009813,0.018245,0.018260
X25519MLKEM768,32,0,15,37,200,0.003410,0.006402,0.011191,0.011203
X25519MLKEM768,32,0,15,38,200,0.002772,0.008173,0.012334,0.012348
X25519MLKEM768,32,0,15,39,200,0.000604,0.007005,0.011591,0.011607
X25519MLKEM768,32,0,15,40,200,0.000796,0.010817,0.017554,0.017569
X25519MLKEM768,32,0,15,41,200,0.000079,0.009029,0.016588,0.016611
X25519MLKEM768,32,0,15,42,200,0.001404,0.004265,0.008689,0.008707
X25519MLKEM768,32,0,15,43,200,0.002361,0.010871,0.016853,0.016867
X25519MLKEM768,32,0,15,44,200,0.000929,0.006897,0.009433,0.009450
X25519MLKEM768,32,0,15,45,200,0.000911,0.003664,0.007865,0.007880
X25519MLKEM768,32,0,15,46,200,0.002105,0.007446,0.019237,0.019251
X25519MLKEM768,32,0,15,47,200,0.000363,0.007132,0.009655,0.009672
X25519MLKEM768,32,0,15,48,200,0.003920,0.009583,0.014182,0.014195
X25519MLKEM768,32,0,15,49,200,0.000697,0.006235,0.009158,0.009173
X25519MLKEM768,32,0,15,50,200,0.000765,0.004103,0.005295,0.005307
X25519MLKEM768,32,0,16,1,200,0.004759,0.021756,0.029099,0.029120
X25519MLKEM768,32,0,16,2,200,0.004274,0.016523,0.018347,0.018368
X25519MLKEM768,32,0,16,3,200,0.004717,0.010075,0.021316,0.021337
X25519MLKEM768,32,0,16,4,200,0.003058,0.010103,0.016526,0.016541
X25519MLKEM768,32,0,16,5,200,0.002680,0.011154,0.011919,0.011935
X25519MLKEM768,32,0,16,6,200,0.019131,0.027209,0.030269,0.030291
X25519MLKEM768,32,0,16,7,200,0.002573,0.005873,0.009458,0.009474
X25519MLKEM768,32,0,16,8,200,0.000557,0.013293,0.016867,0.016883
X25519MLKEM768,32,0,16,9,200,0.011057,0.014545,0.018619,0.018641
X25519MLKEM768,32,0,16,10,200,0.001996,0.007623,0.019513,0.019529
X25519MLKEM768,32,0,16,11,200,0.010024,0.015162,0.020505,0.020522
X25519MLKEM768,32,0,16,12,200,0.007460,0.013284,0.017834,0.017854
X25519MLKEM768,32,0,16,13,200,0.003716,0.012680,0.014503,0.014521
X25519MLKEM768,32,0,16,14,200,0.004461,0.010072,0.015669,0.015684
X25519MLKEM768,32,0,16,15,200,0.002343,0.010798,0.013049,0.013068
X25519MLKEM768,32,0,16,16,200,0.015937,0.020710,0.025195,0.025210
X25519MLKEM768,32,0,16,17,200,0.000704,0.006463,0.007675,0.007690
X25519MLKEM768,32,0,16,18,200,0.004328,0.020929,0.024217,0.024231
X25519MLKEM768,32,0,16,19,200,0.002970,0.008018,0.013373,0.013384
X25519MLKEM768,32,0,16,20,200,0.002386,0.010392,0.017728,0.017742
X25519MLKEM768,32,0,16,21,200,0.000627,0.008135,0.015711,0.015727
X25519MLKEM768,32,0,16,22,200,0.000522,0.010402,0.015293,0.015306
X25519MLKEM768,32,0,16,23,200,0.002754,0.012300,0.020084,0.020098
X25519MLKEM768,32,0,16,24,200,0.017130,0.021940,0.025269,0.025282
X25519MLKEM768,32,0,16,25,200,0.004546,0.008947,0.012568,0.012582
X25519MLKEM768,32,0,16,26,200,0.004811,0.009413,0.014010,0.014023
X25519MLKEM768,32,0,16,27,200,0.002353,0.005979,0.010219,0.010233
X25519MLKEM768,32,0,16,28,200,0.001753,0.005051,0.007766,0.007780
X25519MLKEM768,32,0,16,29,200,0.001314,0.006333,0.009223,0.009236
X25519MLKEM768,32,0,16,30,200,0.000788,0.003717,0.005156,0.005170
X25519MLKEM768,32,0,16,31,200,0.002536,0.017411,0.019884,0.019911
X25519MLKEM768,32,0,16,32,200,0.003389,0.008565,0.013514,0.013527
X25519MLKEM768,32,0,16,33,200,0.001037,0.006257,0.009077,0.009091
X25519MLKEM768,32,0,16,34,200,0.002193,0.011715,0.017304,0.017319
X25519MLKEM768,32,0,16,35,200,0.002897,0.008250,0.010672,0.010686
X25519MLKEM768,32,0,16,36,200,0.005369,0.016044,0.019324,0.019339
X25519MLKEM768,32,0,16,37,200,0.001131,0.005963,0.007476,0.007492
X25519MLKEM768,32,0,16,38,200,0.002151,0.007894,0.016187,0.016203
X25519MLKEM768,32,0,16,39,200,0.019485,0.027320,0.031005,0.031023
X25519MLKEM768,32,0,16,40,200,0.000740,0.003062,0.007916,0.007935
X25519MLKEM768,32,0,16,41,200,0.004250,0.011687,0.012613,0.012627
X25519MLKEM768,32,0,16,42,200,0.003469,0.008960,0.012733,0.012748
X25519MLKEM768,32,0,16,43,200,0.017359,0.024583,0.029410,0.029425
X25519MLKEM768,32,0,16,44,200,0.004124,0.012590,0.014445,0.014460
X25519MLKEM768,32,0,16,45,200,0.018738,0.026506,0.029698,0.029713
X25519MLKEM768,32,0,16,46,200,0.017176,0.023747,0.028748,0.028763
X25519MLKEM768,32,0,16,47,200,0.003476,0.012114,0.018104,0.018118
