profile,concurrency,delay_ms,worker,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519MLKEM768,128,0,113,2,200,0.016187,0.043254,0.069061,0.069077
X25519MLKEM768,128,0,113,3,200,0.011786,0.016422,0.024489,0.024505
X25519MLKEM768,128,0,113,4,200,0.007694,0.011794,0.026295,0.026310
X25519MLKEM768,128,0,113,5,200,0.008144,0.012186,0.027115,0.027132
X25519MLKEM768,128,0,113,6,200,0.028158,0.055285,0.081577,0.081590
X25519MLKEM768,128,0,113,7,200,0.001728,0.027789,0.054428,0.054444
X25519MLKEM768,128,0,113,8,200,0.005952,0.062079,0.085546,0.085561
X25519MLKEM768,128,0,113,9,200,0.089027,0.117311,0.138991,0.139049
X25519MLKEM768,128,0,113,10,200,0.006781,0.012755,0.018213,0.018227
X25519MLKEM768,128,0,114,1,200,0.027974,0.058716,0.071046,0.071065
X25519MLKEM768,128,0,114,2,200,0.033098,0.054569,0.076701,0.076715
X25519MLKEM768,128,0,114,3,200,0.024427,0.053785,0.086491,0.086507
X25519MLKEM768,128,0,114,4,200,0.095272,0.123210,0.137870,0.137886
X25519MLKEM768,128,0,114,5,200,0.026476,0.063711,0.072992,0.073006
X25519MLKEM768,128,0,114,6,200,0.010190,0.039252,0.054832,0.054864
X25519MLKEM768,128,0,114,7,200,0.014498,0.022471,0.037526,0.037542
X25519MLKEM768,128,0,114,8,200,0.012060,0.034437,0.049555,0.049571
X25519MLKEM768,128,0,114,9,200,0.082360,0.106748,0.120313,0.120331
X25519MLKEM768,128,0,114,10,200,0.014425,0.023880,0.029518,0.029533
X25519MLKEM768,128,0,115,1,200,0.019477,0.025936,0.045375,0.045389
X25519MLKEM768,128,0,115,2,200,0.014370,0.026864,0.045525,0.045539
X25519MLKEM768,128,0,115,3,200,0.066416,0.095314,0.117742,0.117757
X25519MLKEM768,128,0,115,4,200,0.094964,0.099983,0.117459,0.117476
X25519MLKEM768,128,0,115,5,200,0.013478,0.045686,0.078478,0.078494
X25519MLKEM768,128,0,115,6,200,0.003936,0.033226,0.082486,0.082503
X25519MLKEM768,128,0,115,7,200,0.003817,0.081648,0.087881,0.087897
X25519MLKEM768,128,0,115,8,200,0.017182,0.022650,0.040026,0.040082
X25519MLKEM768,128,0,115,9,200,0.001822,0.017785,0.030661,0.030677
X25519MLKEM768,128,0,115,10,200,0.000709,0.002823,0.003436,0.003449
X25519MLKEM768,128,0,116,1,200,0.011515,0.029697,0.047023,0.047052
X25519MLKEM768,128,0,116,2,200,0.013423,0.017131,0.033905,0.033922
X25519MLKEM768,128,0,116,3,200,0.124886,0.130287,0.138306,0.138320
X25519MLKEM768,128,0,116,4,200,0.052082,0.085582,0.100914,0.100930
X25519MLKEM768,128,0,116,5,200,0.021315,0.049466,0.069355,0.069370
X25519MLKEM768,128,0,116,6,200,0.010171,0.037391,0.068060,0.068078
X25519MLKEM768,128,0,116,7,200,0.004200,0.008639,0.026519,0.026534
X25519MLKEM768,128,0,116,8,200,0.040802,0.064643,0.075321,0.075336
X25519MLKEM768,128,0,116,9,200,0.002312,0.017793,0.031281,0.031295
X25519MLKEM768,128,0,116,10,200,0.008808,0.018950,0.031216,0.031231
X25519MLKEM768,128,0,117,1,200,0.005913,0.031074,0.079581,0.079596
X25519MLKEM768,128,0,117,2,200,0.006680,0.076577,0.083764,0.083779
X25519MLKEM768,128,0,117,3,200,0.001151,0.025455,0.028962,0.028980
X25519MLKEM768,128,0,117,4,200,0.025914,0.054775,0.076144,0.076160
X25519MLKEM768,128,0,117,5,200,0.020752,0.040187,0.042657,0.042673
X25519MLKEM768,128,0,117,6,200,0.009504,0.060044,0.088540,0.088556
X25519MLKEM768,128,0,117,7,200,0.006639,0.010646,0.026486,0.026502
X25519MLKEM768,128,0,117,8,200,0.014682,0.017407,0.040710,0.040729
X25519MLKEM768,128,0,117,9,200,0.009844,0.015805,0.026059,0.026074
X25519MLKEM768,128,0,117,10,200,0.002138,0.014833,0.019041,0.019056
X25519MLKEM768,128,0,118,1,200,0.025760,0.049755,0.060913,0.060929
X25519MLKEM768,128,0,118,2,200,0.026084,0.059177,0.082208,0.082225
X25519MLKEM768,128,0,118,3,200,0.000097,0.016595,0.041874,0.041891
X25519MLKEM768,128,0,118,4,200,0.001599,0.009693,0.027887,0.027900
X25519MLKEM768,128,0,118,5,200,0.001857,0.029477,0.045896,0.045911
X25519MLKEM768,128,0,118,6,200,0.013679,0.047879,0.057076,0.057090
X25519MLKEM768,128,0,118,7,200,0.001091,0.030165,0.077699,0.077715
X25519MLKEM768,128,0,118,8,200,0.020214,0.026670,0.048302,0.048317
X25519MLKEM768,128,0,118,9,200,0.016885,0.036168,0.062288,0.062304
X25519MLKEM768,128,0,118,10,200,0.004699,0.011400,0.017702,0.017717
X25519MLKEM768,128,0,119,1,200,0.019349,0.041844,0.068315,0.068330
X25519MLKEM768,128,0,119,2,200,0.013815,0.018599,0.037598,0.037614
X25519MLKEM768,128,0,119,3,200,0.003828,0.020958,0.048624,0.048642
X25519MLKEM768,128,0,119,4,200,0.077027,0.111454,0.128037,0.128058
X25519MLKEM768,128,0,119,5,200,0.016020,0.044588,0.059135,0.059155
X25519MLKEM768,128,0,119,6,200,0.030312,0.054295,0.078609,0.078625
X25519MLKEM768,128,0,119,7,200,0.011525,0.015680,0.035728,0.035744
X25519MLKEM768,128,0,119,8,200,0.019943,0.026448,0.045502,0.045519
X25519MLKEM768,128,0,119,9,200,0.015223,0.068044,0.080982,0.081000
X25519MLKEM768,128,0,119,10,200,0.001026,0.006557,0.009215,0.009237
X25519MLKEM768,128,0,11,1,200,0.010965,0.016154,0.042054,0.042077
X25519MLKEM768,128,0,11,2,200,0.072805,0.081024,0.101113,0.101136
X25519MLKEM768,128,0,11,3,200,0.019322,0.023711,0.039888,0.039905
X25519MLKEM768,128,0,11,4,200,0.001390,0.017542,0.039114,0.039130
X25519MLKEM768,128,0,11,5,200,0.022186,0.027127,0.045904,0.045920
X25519MLKEM768,128,0,11,6,200,0.003907,0.040837,0.060838,0.060855
X25519MLKEM768,128,0,11,7,200,0.024801,0.030863,0.049987,0.050001
X25519MLKEM768,128,0,11,8,200,0.009354,0.043382,0.062785,0.062809
X25519MLKEM768,128,0,11,9,200,0.006816,0.012209,0.030862,0.030878
X25519MLKEM768,128,0,11,10,200,0.014772,0.039375,0.052228,0.052251
X25519MLKEM768,128,0,120,1,200,0.020371,0.026205,0.043515,0.043532
X25519MLKEM768,128,0,120,2,200,0.005883,0.011215,0.027497,0.027512
X25519MLKEM768,128,0,120,3,200,0.004738,0.026403,0.051894,0.051911
X25519MLKEM768,128,0,120,4,200,0.022937,0.029942,0.049886,0.049902
X25519MLKEM768,128,0,120,5,200,0.085483,0.116227,0.131700,0.131715
X25519MLKEM768,128,0,120,6,200,0.021224,0.048352,0.071968,0.071983
X25519MLKEM768,128,0,120,7,200,0.001116,0.028657,0.053428,0.053444
X25519MLKEM768,128,0,120,8,200,0.003595,0.026345,0.039544,0.039560
X25519MLKEM768,128,0,120,9,200,0.021140,0.027901,0.043087,0.043102
X25519MLKEM768,128,0,120,10,200,0.000453,0.005720,0.009333,0.009349
X25519MLKEM768,128,0,121,1,200,0.010946,0.068438,0.076526,0.076542
X25519MLKEM768,128,0,121,2,200,0.011012,0.033842,0.050266,0.050283
X25519MLKEM768,128,0,121,3,200,0.023268,0.049498,0.064648,0.064664
X25519MLKEM768,128,0,121,4,200,0.023965,0.049491,0.080892,0.080907
X25519MLKEM768,128,0,121,5,200,0.011125,0.080463,0.104732,0.104754
X25519MLKEM768,128,0,121,6,200,0.000785,0.030864,0.085191,0.085206
X25519MLKEM768,128,0,121,7,200,0.012449,0.023623,0.044428,0.044445
X25519MLKEM768,128,0,121,8,200,0.003086,0.064123,0.086076,0.086091
X25519MLKEM768,128,0,121,9,200,0.003903,0.021652,0.022447,0.022461
X25519MLKEM768,128,0,121,10,200,0.000605,0.002664,0.003234,0.003252
X25519MLKEM768,128,0,122,1,200,0.010382,0.079704,0.092045,0.092061
X25519MLKEM768,128,0,122,2,200,0.027955,0.055818,0.073165,0.073180
X25519MLKEM768,128,0,122,3,200,0.110017,0.116992,0.136334,0.136378
X25519MLKEM768,128,0,122,4,200,0.020535,0.032436,0.053354,0.053371
X25519MLKEM768,128,0,122,5,200,0.010792,0.018154,0.040774,0.040799
X25519MLKEM768,128,0,122,6,200,0.068292,0.099681,0.122737,0.122753
X25519MLKEM768,128,0,122,7,200,0.003887,0.010396,0.026451,0.026465
X25519MLKEM768,128,0,122,8,200,0.002580,0.030876,0.074586,0.074601
X25519MLKEM768,128,0,122,9,200,0.015917,0.026667,0.038562,0.038576
X25519MLKEM768,128,0,122,10,200,0.002853,0.015534,0.017069,0.017083
X25519MLKEM768,128,0,123,1,200,0.011843,0.035124,0.066766,0.066781
X25519MLKEM768,128,0,123,2,200,0.013030,0.017881,0.035511,0.035533
X25519MLKEM768,128,0,123,3,200,0.021266,0.036386,0.061368,0.061384
X25519MLKEM768,128,0,123,4,200,0.028461,0.047004,0.070789,0.070805
X25519MLKEM768,128,0,123,5,200,0.024615,0.031084,0.052420,0.052436
X25519MLKEM768,128,0,123,6,200,0.002081,0.032994,0.080862,0.080877
X25519MLKEM768,128,0,123,7,200,0.005776,0.016067,0.039158,0.039192
X25519MLKEM768,128,0,123,8,200,0.012924,0.020429,0.043771,0.043787
X25519MLKEM768,128,0,123,9,200,0.002289,0.009574,0.019777,0.019791
X25519MLKEM768,128,0,123,10,200,0.000161,0.003921,0.005076,0.005090
X25519MLKEM768,128,0,124,1,200,0.001820,0.031848,0.048845,0.048862
X25519MLKEM768,128,0,124,2,200,0.017746,0.041887,0.075158,0.075173
X25519MLKEM768,128,0,124,3,200,0.028647,0.044350,0.073984,0.074000
X25519MLKEM768,128,0,124,4,200,0.031699,0.060080,0.090782,0.090822
X25519MLKEM768,128,0,124,5,200,0.025323,0.030299,0.049190,0.049205
X25519MLKEM768,128,0,124,6,200,0.018131,0.046006,0.068284,0.068324
X25519MLKEM768,128,0,124,7,200,0.002140,0.073783,0.081597,0.081614
X25519MLKEM768,128,0,124,8,200,0.079521,0.112557,0.125042,0.125056
X25519MLKEM768,128,0,124,9,200,0.007007,0.021613,0.023704,0.023718
X25519MLKEM768,128,0,124,10,200,0.002065,0.005770,0.006856,0.006869
X25519MLKEM768,128,0,125,1,200,0.003099,0.035635,0.044457,0.044474
X25519MLKEM768,128,0,125,2,200,0.004774,0.030421,0.059284,0.059299
X25519MLKEM768,128,0,125,3,200,0.011127,0.038209,0.071688,0.071704
X25519MLKEM768,128,0,125,4,200,0.029151,0.055811,0.072488,0.072504
X25519MLKEM768,128,0,125,5,200,0.017584,0.048572,0.067142,0.067157
X25519MLKEM768,128,0,125,6,200,0.004459,0.010021,0.025351,0.025367
X25519MLKEM768,128,0,125,7,200,0.024281,0.051630,0.078760,0.078781
X25519MLKEM768,128,0,125,8,200,0.028046,0.032452,0.047741,0.047756
X25519MLKEM768,128,0,125,9,200,0.006306,0.015272,0.025871,0.025894
X25519MLKEM768,128,0,125,10,200,0.000729,0.006040,0.007280,0.007294
X25519MLKEM768,128,0,126,1,200,0.019268,0.040192,0.051853,0.051866
X25519MLKEM768,128,0,126,2,200,0.020995,0.047161,0.063226,0.063244
X25519MLKEM768,128,0,126,3,200,0.014702,0.034783,0.058010,0.058025
X25519MLKEM768,128,0,126,4,200,0.025338,0.052567,0.072562,0.072579
X25519MLKEM768,128,0,126,5,200,0.004473,0.018801,0.034248,0.034264
X25519MLKEM768,128,0,126,6,200,0.015297,0.044157,0.060620,0.060638
X25519MLKEM768,128,0,126,7,200,0.026269,0.061502,0.068574,0.068591
X25519MLKEM768,128,0,126,8,200,0.008465,0.011913,0.027967,0.027982
X25519MLKEM768,128,0,126,9,200,0.075740,0.097227,0.113079,0.113093
X25519MLKEM768,128,0,126,10,200,0.001431,0.010415,0.013845,0.013860
X25519MLKEM768,128,0,127,1,200,0.006394,0.016402,0.029872,0.029886
X25519MLKEM768,128,0,127,2,200,0.013063,0.017866,0.032399,0.032414
X25519MLKEM768,128,0,127,3,200,0.000619,0.012596,0.039852,0.039869
X25519MLKEM768,128,0,127,4,200,0.003318,0.080671,0.089291,0.089319
X25519MLKEM768,128,0,127,5,200,0.022578,0.031457,0.053067,0.053082
X25519MLKEM768,128,0,127,6,200,0.016930,0.021985,0.040219,0.040269
X25519MLKEM768,128,0,127,7,200,0.006667,0.013239,0.032911,0.032927
X25519MLKEM768,128,0,127,8,200,0.084755,0.089802,0.110097,0.110111
X25519MLKEM768,128,0,127,9,200,0.015398,0.027344,0.040979,0.040994
X25519MLKEM768,128,0,127,10,200,0.045024,0.049965,0.050757,0.050771
X25519MLKEM768,128,0,128,1,200,0.020586,0.025360,0.041965,0.041980
X25519MLKEM768,128,0,128,2,200,0.030854,0.051805,0.072220,0.072235
X25519MLKEM768,128,0,128,3,200,0.009966,0.026669,0.052760,0.052775
X25519MLKEM768,128,0,128,4,200,0.007224,0.021782,0.043692,0.043708
X25519MLKEM768,128,0,128,5,200,0.009804,0.012285,0.029930,0.029946
X25519MLKEM768,128,0,128,6,200,0.007722,0.009964,0.027746,0.027761
X25519MLKEM768,128,0,128,7,200,0.015007,0.046085,0.060603,0.060619
X25519MLKEM768,128,0,128,8,200,0.020657,0.030963,0.049051,0.049073
X25519MLKEM768,128,0,128,9,200,0.003415,0.015222,0.029421,0.029438
X25519MLKEM768,128,0,128,10,200,0.008275,0.015995,0.027262,0.027278
X25519MLKEM768,128,0,12,1,200,0.002548,0.055661,0.069534,0.069589
X25519MLKEM768,128,0,12,2,200,0.018771,0.029786,0.044585,0.044600
X25519MLKEM768,128,0,12,3,200,0.011942,0.039362,0.061983,0.061997
X25519MLKEM768,128,0,12,4,200,0.008410,0.013975,0.038057,0.038077
X25519MLKEM768,128,0,12,5,200,0.015132,0.025783,0.042188,0.042202
X25519MLKEM768,128,0,12,6,200,0.015456,0.044348,0.060507,0.060523
X25519MLKEM768,128,0,12,7,200,0.025259,0.029357,0.047257,0.047272
X25519MLKEM768,128,0,12,8,200,0.009273,0.037537,0.061937,0.061980
X25519MLKEM768,128,0,12,9,200,0.018194,0.048141,0.055370,0.055387
X25519MLKEM768,128,0,12,10,200,0.069702,0.072532,0.081379,0.081393
X25519MLKEM768,128,0,13,1,200,0.002503,0.028884,0.084102,0.084120
X25519MLKEM768,128,0,13,2,200,0.001022,0.012187,0.030440,0.030456
X25519MLKEM768,128,0,13,3,200,0.005344,0.036273,0.068775,0.068789
X25519MLKEM768,128,0,13,4,200,0.087474,0.105050,0.137767,0.137782
X25519MLKEM768,128,0,13,5,200,0.087628,0.112708,0.142388,0.142404
X25519MLKEM768,128,0,13,6,200,0.026980,0.054713,0.076750,0.076766
X25519MLKEM768,128,0,13,7,200,0.005798,0.011914,0.026964,0.026980
X25519MLKEM768,128,0,13,8,200,0.006729,0.008927,0.024166,0.024181
X25519MLKEM768,128,0,13,9,200,0.022939,0.048723,0.049958,0.049972
X25519MLKEM768,128,0,13,10,200,0.011990,0.042367,0.043959,0.043974
X25519MLKEM768,128,0,14,1,200,0.003085,0.057480,0.079614,0.079632
X25519MLKEM768,128,0,14,2,200,0.009644,0.058179,0.076547,0.076564
X25519MLKEM768,128,0,14,3,200,0.000688,0.030949,0.081360,0.081376
X25519MLKEM768,128,0,14,4,200,0.007788,0.041669,0.044832,0.044883
X25519MLKEM768,128,0,14,5,200,0.012057,0.020067,0.034371,0.034387
X25519MLKEM768,128,0,14,6,200,0.000875,0.033227,0.077180,0.077208
X25519MLKEM768,128,0,14,7,200,0.021015,0.043451,0.059498,0.059514
X25519MLKEM768,128,0,14,8,200,0.088256,0.107847,0.130088,0.130103
X25519MLKEM768,128,0,14,9,200,0.000908,0.013363,0.028781,0.028797
X25519MLKEM768,128,0,14,10,200,0.083105,0.098594,0.116747,0.116763
X25519MLKEM768,128,0,15,1,200,0.001860,0.075005,0.083559,0.083579
X25519MLKEM768,128,0,15,2,200,0.014907,0.017271,0.033648,0.033663
X25519MLKEM768,128,0,15,3,200,0.015529,0.042991,0.056425,0.056441
X25519MLKEM768,128,0,15,4,200,0.084134,0.127883,0.142180,0.142198
X25519MLKEM768,128,0,15,5,200,0.001598,0.005128,0.018726,0.018742
X25519MLKEM768,128,0,15,6,200,0.008240,0.070077,0.096026,0.096042
X25519MLKEM768,128,0,15,7,200,0.000775,0.009740,0.024689,0.024704
