profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519,10,123,200,0.000192,0.002884,0.014120,0.014169
X25519,10,124,200,0.000164,0.002567,0.013683,0.013721
X25519,10,125,200,0.000212,0.002779,0.013928,0.013954
X25519,10,126,200,0.000175,0.002630,0.014070,0.014101
X25519,10,127,200,0.000165,0.002618,0.013775,0.013797
X25519,10,128,200,0.000160,0.002578,0.013550,0.013571
X25519,10,129,200,0.000153,0.002717,0.013893,0.013934
X25519,10,130,200,0.000174,0.002950,0.014084,0.014124
X25519,10,131,200,0.000160,0.002608,0.013716,0.013745
X25519,10,132,200,0.000151,0.002591,0.013659,0.013691
X25519,10,133,200,0.000148,0.002677,0.013805,0.013837
X25519,10,134,200,0.000186,0.002643,0.013664,0.013683
X25519,10,135,200,0.000134,0.003263,0.014365,0.014397
X25519,10,136,200,0.000160,0.002822,0.013848,0.013880
X25519,10,137,200,0.000150,0.002568,0.013343,0.013368
X25519,10,138,200,0.000143,0.002642,0.013681,0.013708
X25519,10,139,200,0.000140,0.002422,0.013600,0.013630
X25519,10,140,200,0.000161,0.002518,0.013657,0.013688
X25519,10,141,200,0.000145,0.002732,0.013546,0.013561
X25519,10,142,200,0.000166,0.002482,0.013491,0.013519
X25519,10,143,200,0.000146,0.002475,0.013654,0.013671
X25519,10,144,200,0.000140,0.002532,0.013603,0.013646
X25519,10,145,200,0.000174,0.002859,0.013656,0.013671
X25519,10,146,200,0.000162,0.002602,0.013700,0.013736
X25519,10,147,200,0.000160,0.002488,0.013596,0.013627
X25519,10,148,200,0.000146,0.002502,0.013429,0.013445
X25519,10,149,200,0.000147,0.002512,0.013547,0.013575
X25519,10,150,200,0.000173,0.002562,0.013506,0.013534
X25519,10,151,200,0.000160,0.002485,0.013537,0.013552
X25519,10,152,200,0.000140,0.002473,0.013602,0.013658
X25519,10,153,200,0.000135,0.002578,0.013528,0.013559
X25519,10,154,200,0.000164,0.002442,0.013316,0.013331
X25519,10,155,200,0.000142,0.002485,0.013331,0.013369
X25519,10,156,200,0.000153,0.002426,0.013475,0.013508
X25519,10,157,200,0.000135,0.002430,0.013371,0.013400
X25519,10,158,200,0.000150,0.002405,0.013315,0.013342
X25519,10,159,200,0.000126,0.002686,0.013488,0.013504
X25519,10,160,200,0.000126,0.002419,0.013390,0.013432
X25519,10,161,200,0.000135,0.002981,0.014166,0.014194
X25519,10,162,200,0.000137,0.002967,0.013920,0.013937
X25519,10,163,200,0.000135,0.002430,0.013525,0.013555
X25519,10,164,200,0.000127,0.002809,0.013730,0.013746
X25519,10,165,200,0.000136,0.002449,0.013441,0.013472
X25519,10,166,200,0.000141,0.002414,0.013414,0.013429
X25519,10,167,200,0.000127,0.002997,0.013961,0.013990
X25519,10,168,200,0.000139,0.002432,0.013431,0.013444
X25519,10,169,200,0.000135,0.002724,0.013552,0.013567
X25519,10,170,200,0.000119,0.002529,0.013602,0.013617
X25519,10,171,200,0.000122,0.002383,0.013285,0.013322
X25519,10,172,200,0.000134,0.003333,0.014310,0.014326
X25519,10,173,200,0.000136,0.002978,0.014087,0.014128
X25519,10,174,200,0.000135,0.002462,0.013323,0.013340
X25519,10,175,200,0.000129,0.002606,0.013540,0.013582
X25519,10,176,200,0.000143,0.002525,0.013424,0.013467
