profile,delay_ms,iter,http_code,time_connect,time_appconnect,time_starttransfer,time_total
X25519MLKEM768,0,46,200,0.000121,0.002260,0.002890,0.002907
X25519MLKEM768,0,47,200,0.000133,0.002296,0.002896,0.002912
X25519MLKEM768,0,48,200,0.000120,0.002232,0.002859,0.002876
X25519MLKEM768,0,49,200,0.000125,0.002099,0.002679,0.002691
X25519MLKEM768,0,50,200,0.000100,0.002040,0.002630,0.002646
X25519MLKEM768,0,51,200,0.000107,0.002036,0.002611,0.002624
X25519MLKEM768,0,52,200,0.000097,0.001991,0.002567,0.002582
X25519MLKEM768,0,53,200,0.000107,0.002083,0.002670,0.002686
X25519MLKEM768,0,54,200,0.000097,0.002054,0.002618,0.002631
X25519MLKEM768,0,55,200,0.000124,0.001998,0.002593,0.002606
X25519MLKEM768,0,56,200,0.000108,0.002120,0.002718,0.002732
X25519MLKEM768,0,57,200,0.000114,0.002027,0.002590,0.002602
X25519MLKEM768,0,58,200,0.000099,0.001991,0.002560,0.002573
X25519MLKEM768,0,59,200,0.000099,0.002037,0.002573,0.002587
X25519MLKEM768,0,60,200,0.000119,0.002023,0.002586,0.002602
X25519MLKEM768,0,61,200,0.000092,0.002010,0.002569,0.002584
X25519MLKEM768,0,62,200,0.000135,0.002120,0.002689,0.002706
X25519MLKEM768,0,63,200,0.000108,0.002028,0.002562,0.002576
X25519MLKEM768,0,64,200,0.000117,0.002113,0.002620,0.002633
X25519MLKEM768,0,65,200,0.000103,0.002074,0.002660,0.002671
X25519MLKEM768,0,66,200,0.000108,0.002100,0.002650,0.002664
X25519MLKEM768,0,67,200,0.000123,0.002040,0.002613,0.002637
X25519MLKEM768,0,68,200,0.000106,0.002068,0.002703,0.002718
X25519MLKEM768,0,69,200,0.000151,0.002097,0.002681,0.002699
X25519MLKEM768,0,70,200,0.000119,0.002511,0.003149,0.003161
X25519MLKEM768,0,71,200,0.000114,0.002099,0.002655,0.002667
X25519MLKEM768,0,72,200,0.000119,0.002005,0.002560,0.002573
X25519MLKEM768,0,73,200,0.000102,0.002035,0.002600,0.002613
X25519MLKEM768,0,74,200,0.000108,0.001999,0.002577,0.002591
X25519MLKEM768,0,75,200,0.000100,0.002306,0.002877,0.002889
X25519MLKEM768,0,76,200,0.000112,0.002270,0.002850,0.002865
X25519MLKEM768,0,77,200,0.000113,0.002269,0.002835,0.002849
X25519MLKEM768,0,78,200,0.000124,0.002037,0.002571,0.002586
X25519MLKEM768,0,79,200,0.000106,0.002066,0.002661,0.002674
X25519MLKEM768,0,80,200,0.000126,0.002051,0.002610,0.002622
X25519MLKEM768,0,81,200,0.000103,0.002038,0.002609,0.002621
X25519MLKEM768,0,82,200,0.000101,0.002070,0.002626,0.002640
X25519MLKEM768,0,83,200,0.000107,0.002017,0.002591,0.002605
X25519MLKEM768,0,84,200,0.000102,0.002048,0.002626,0.002639
X25519MLKEM768,0,85,200,0.000109,0.002069,0.002635,0.002648
X25519MLKEM768,0,86,200,0.000112,0.002001,0.002566,0.002578
X25519MLKEM768,0,87,200,0.000105,0.002054,0.002633,0.002648
X25519MLKEM768,0,88,200,0.000129,0.002029,0.002657,0.002677
X25519MLKEM768,0,89,200,0.000132,0.002471,0.003028,0.003040
X25519MLKEM768,0,90,200,0.000104,0.002164,0.002780,0.002794
X25519MLKEM768,0,91,200,0.000110,0.002031,0.002603,0.002624
X25519MLKEM768,0,92,200,0.000113,0.002053,0.002596,0.002612
X25519MLKEM768,0,93,200,0.000105,0.002008,0.002595,0.002606
X25519MLKEM768,0,94,200,0.000110,0.002097,0.002685,0.002697
X25519MLKEM768,0,95,200,0.000180,0.002291,0.002862,0.002882
X25519MLKEM768,0,96,200,0.000111,0.002160,0.002708,0.002722
X25519MLKEM768,0,97,200,0.000110,0.002039,0.002588,0.002601
X25519MLKEM768,0,98,200,0.000123,0.002088,0.002628,0.002643
X25519MLKEM768,0,99,200,0.000095,0.002035,0.002624,0.002638
X25519MLKEM768,0,100,200,0.000101,0.002039,0.002577,0.002602
X25519MLKEM768,0,101,200,0.000123,0.002097,0.002663,0.002679
X25519MLKEM768,0,102,200,0.000113,0.002731,0.003282,0.003296
X25519MLKEM768,0,103,200,0.000102,0.002044,0.002576,0.002588
X25519MLKEM768,0,104,200,0.000105,0.002007,0.002554,0.002569
X25519MLKEM768,0,105,200,0.000107,0.002035,0.002573,0.002586
X25519MLKEM768,0,106,200,0.000118,0.001980,0.002530,0.002543
X25519MLKEM768,0,107,200,0.000107,0.002016,0.002557,0.002571
X25519MLKEM768,0,108,200,0.000140,0.002228,0.002820,0.002833
X25519MLKEM768,0,109,200,0.000111,0.002005,0.002524,0.002536
X25519MLKEM768,0,110,200,0.000105,0.002051,0.002601,0.002614
X25519MLKEM768,0,111,200,0.000109,0.002356,0.002931,0.002944
X25519MLKEM768,0,112,200,0.000105,0.002071,0.002633,0.002647
X25519MLKEM768,0,113,200,0.000157,0.002080,0.002656,0.002668
X25519MLKEM768,0,114,200,0.000115,0.002051,0.002620,0.002631
X25519MLKEM768,0,115,200,0.000110,0.002036,0.002567,0.002580
X25519MLKEM768,0,116,200,0.000107,0.002138,0.002741,0.002758
X25519MLKEM768,0,117,200,0.000107,0.002181,0.002716,0.002729
X25519MLKEM768,0,118,200,0.000124,0.002554,0.003126,0.003140
X25519MLKEM768,0,119,200,0.000120,0.002054,0.002594,0.002608
X25519MLKEM768,0,120,200,0.000113,0.001977,0.002487,0.002513
X25519MLKEM768,0,121,200,0.000108,0.001991,0.002575,0.002586
X25519MLKEM768,0,122,200,0.000107,0.002079,0.002635,0.002650
X25519MLKEM768,0,123,200,0.000108,0.002058,0.002604,0.002618
X25519MLKEM768,0,124,200,0.000109,0.002191,0.002787,0.002801
X25519MLKEM768,0,125,200,0.000109,0.002003,0.002599,0.002616
X25519MLKEM768,0,126,200,0.000121,0.002475,0.003071,0.003083
X25519MLKEM768,0,127,200,0.000110,0.002114,0.002704,0.002722
X25519MLKEM768,0,128,200,0.000110,0.002004,0.002622,0.002635
X25519MLKEM768,0,129,200,0.000124,0.002061,0.002685,0.002697
X25519MLKEM768,0,130,200,0.000105,0.002092,0.002675,0.002688
X25519MLKEM768,0,131,200,0.000101,0.002033,0.002696,0.002710
X25519MLKEM768,0,132,200,0.000115,0.002117,0.002689,0.002706
X25519MLKEM768,0,133,200,0.000115,0.002114,0.003183,0.003198
X25519MLKEM768,0,134,200,0.000112,0.002691,0.003310,0.003325
X25519MLKEM768,0,135,200,0.000121,0.002072,0.002744,0.002759
X25519MLKEM768,0,136,200,0.000111,0.002011,0.002666,0.002680
X25519MLKEM768,0,137,200,0.000102,0.002029,0.002637,0.002650
